110
35
25
15
45
32
65
15
45
82
50
42
10
65
42
30
35
45
51
15
25
65
52
56
45
22
25
35
22
30
38
52
22
35
48
25
45
38
120
35
45
22
62
30
15
15
20
8
35
10
115
25
8
22
35
65
8
14
4
75
62
15
42
32
65
25
32
45
10
8
25
100
35
25
40
20
52
38
22
10
8
20
18
45
46
32
45
40
35
36
10
6
25
120
45
82
27
10
38
40
