65
42
25
42
40
95
100
20
45
35
28
74
45
49
105
35
10
42
55
25
45
8
15
45
35
56
25
42
55
35
42
45
25
42
120
35
6
15
35
39
52
67
65
35
72
75
22
14
20
38
12
18
49
25
21
25
50
45
20
47
35
52
35
27
12
27
28
120
45
22
64
22
10
4
35
45
22
26
40
18
15
72
25
70
32
15
41
25
10
15
19
17
180
35
15
12
15
45
26
20
