90
45
35
32
45
88
42
25
78
80
45
55
35
56
25
35
67
56
35
100
45
20
35
45
56
24
25
18
55
45
25
55
100
38
45
40
35
65
62
10
15
35
10
20
15
65
25
35
25
25
22
30
8
15
14
56
25
45
75
35
15
14
15
10
6
22
35
78
55
89
40
33
32
23
15
22
35
25
32
56
35
42
25
20
35
96
65
14
73
54
38
45
20
8
16
45
22
43
18
50
