75
120
100
30
28
4
38
33
38
25
10
50
156
22
35
25
240
60
78
18
30
32
17
120
65
74
18
42
32
25
28
32
10
71
22
4
41
18
15
32
60
16
35
60
5
52
70
20
18
20
37
35
25
180
78
45
60
50
97
20
4
18
14
78
36
25
19
37
62
92
10
4
16
8
43
61
52
35
30
120
38
25
18
4
7
38
270
85
7
18
15
93
22
15
19
30
35
30
70
71
