165
60
180
45
65
60
440
45
20
45
30
80
60
55
95
70
120
45
45
45
90
27
130
38
54
20
30
120
130
35
15
140
55
35
60
85
35
50
40
55
49
76
130
40
62
15
27
28
18
52
27
4
6
15
40
30
110
59
90
45
35
65
42
12
55
130
100
45
30
67
95
58
60
41
10
8
6
78
32
47
90
52
35
85
45
160
25
11
4
35
18
130
20
35
8
35
37
75
40
81
