85
65
42
45
15
18
35
25
26
42
45
110
76
18
82
18
9
15
25
35
17
28
12
220
45
30
60
25
22
25
22
25
35
32
22
10
32
65
22
42
22
10
25
35
55
38
15
75
52
30
20
18
18
45
130
35
25
32
20
15
10
8
19
30
55
15
92
45
22
42
15
16
14
4
38
58
22
25
15
20
42
38
62
35
15
42
40
27
45
25
27
40
16
10
25
30
47
30
52
27
