18
25
78
10
15
12
6
10
22
20
14
22
25
10
23
18
4
10
55
13
11
10
7
17
20
32
35
20
8
25
22
27
32
10
45
6
4
25
20
15
4
15
45
22
25
30
18
22
44
20
31
10
35
22
20
21
4
10
8
35
10
75
15
35
34
31
62
18
15
8
17
34
25
20
52
4
8
42
32
8
9
4
20
35
25
95
17
20
6
12
42
15
25
10
5
52
11
14
11
12
